,id,id_gen,entity,relation,value,probability,source,action,iteration,entity_words,value_word,entity_letters,value_letters,has_probability,e_generalizations,e_instancetype,e_populate,e_antireflexive,e_antisymmetric,e_range,v_generalizations,v_instancetype,v_populate,v_antireflexive,v_antisymmetric,v_range,label
133,734901,x100001041,jacoby_ellsbury,athleteplaysforteam,red_sox,0.9375,[MBL-Iter:14-2010/01/15-13:57:39-From ErrorBasedIntegrator (CBL)],None,14,2,2,14,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
134,734902,x100001042,hunter_pence,athleteplaysforteam,astros,0.9375,[MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (CBL)],None,15,2,1,11,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
135,734903,x100001043,thomas_jones,athleteplaysforteam,jets,0.9375,[MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (CBL)],None,15,2,1,11,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
136,734904,x100001044,rashard_lewis,athleteplaysforteam,magic,0.9375,[MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (CBL)],None,15,2,1,12,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
137,734905,x100001045,steve_nash,athleteplaysforteam,suns,0.984375,"[MBL-Iter:4-2010/01/12-18:37:49-From ErrorBasedIntegrator (SEAL,CBL), MBL-Iter:14-2010/01/15-13:57:39-From ErrorBasedIntegrator (CBL), MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (SEAL,CBL)]",None,15,2,1,9,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
138,734906,x100001046,bernie_williams,athleteplaysforteam,yankees,0.9375,[MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (CBL)],None,15,2,1,14,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
139,734907,x100001047,bobby_abreu,athleteplaysforteam,yankees,0.9375,[MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (CBL)],None,15,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
140,734908,x100001048,melky_cabrera,athleteplaysforteam,yankees,0.9375,[MBL-Iter:15-2010/01/15-21:54:40-From ErrorBasedIntegrator (CBL)],None,15,2,1,12,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
141,734909,x100001049,vernon_wells,athleteplaysforteam,blue_jays,0.9375,[MBL-Iter:16-2010/01/16-05:58:53-From ErrorBasedIntegrator (CBL)],None,16,2,2,11,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
142,734910,x100001050,melvin_mora,athleteplaysforteam,orioles,0.75,"[MBL-Iter:16-2010/01/16-05:58:53-From ErrorBasedIntegrator (SEAL,CBL)]",None,16,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
143,734911,x100001051,nick_swisher,athleteplaysforteam,yankees,0.9375,[MBL-Iter:16-2010/01/16-05:58:53-From ErrorBasedIntegrator (CBL)],None,16,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
144,734912,x100001052,corey_maggette,athleteplaysforteam,clippers,0.9375,[MBL-Iter:17-2010/01/16-14:39:26-From ErrorBasedIntegrator (CBL)],None,17,2,1,13,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
145,734913,x100001053,coco_crisp,athleteplaysforteam,red_sox,0.96875,[MBL-Iter:17-2010/01/16-14:39:26-From ErrorBasedIntegrator (CBL)],None,17,2,2,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
146,734914,x100001054,kevin_millar,athleteplaysforteam,red_sox,0.9375,[MBL-Iter:17-2010/01/16-14:39:26-From ErrorBasedIntegrator (CBL)],None,17,2,2,11,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
147,734915,x100001055,khalil_greene,athleteplaysforteam,cardinals,0.9375,[MBL-Iter:18-2010/01/16-23:27:53-From ErrorBasedIntegrator (CBL)],None,18,2,1,12,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
148,734916,x100001056,randy_moss,athleteplaysforteam,new_england_patriots,0.875,"[MBL-Iter:18-2010/01/16-23:27:53-From ErrorBasedIntegrator (SEAL,CBL)]",None,18,2,3,9,18,1,None,None,None,None,None,None,None,None,None,None,None,None,1
149,734917,x100001057,willie_mays,athleteplaysforteam,new_york_giants,0.9375,"[MBL-Iter:18-2010/01/16-23:27:53-From ErrorBasedIntegrator (SEAL,CBL)]",None,18,2,3,10,13,1,None,None,None,None,None,None,None,None,None,None,None,None,1
150,734918,x100001058,omar_vizquel,athleteplaysforteam,giants,0.9375,[MBL-Iter:19-2010/01/17-08:37:03-From ErrorBasedIntegrator (CBL)],None,19,2,1,11,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
151,734919,x100001059,aaron_brooks,athleteplaysforteam,rockets,0.9375,[MBL-Iter:19-2010/01/17-08:37:03-From ErrorBasedIntegrator (CBL)],None,19,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
152,734920,x100001060,shawn_marion,athleteplaysforteam,miami_heat,0.9375,"[MBL-Iter:7-2010/01/13-05:22:49-From ErrorBasedIntegrator (SEAL,CBL), MBL-Iter:20-2010/01/17-18:21:44-From ErrorBasedIntegrator (CBL)]",None,20,2,2,11,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
153,734921,x100001061,carson_palmer,athleteplaysforteam,bengals,0.9375,[MBL-Iter:21-2010/01/18-20:58:06-From ErrorBasedIntegrator (CBL)],None,21,2,1,12,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
154,734922,x100001062,chipper_jones,athleteplaysforteam,braves,0.992188,"[MBL-Iter:21-2010/01/18-20:58:06-From ErrorBasedIntegrator (SEAL,CBL)]",None,21,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
155,734924,x100001064,stephen_jackson,athleteplaysforteam,pacers,0.96875,[MBL-Iter:21-2010/01/18-20:58:06-From ErrorBasedIntegrator (CBL)],None,21,2,1,14,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
156,734925,x100001065,shane_victorino,athleteplaysforteam,phillies,0.992188,[MBL-Iter:21-2010/01/18-20:58:06-From ErrorBasedIntegrator (CBL)],None,21,2,1,14,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
157,734926,x100001066,ben_roethlisberger,athleteplaysforteam,steelers,0.9375,[MBL-Iter:21-2010/01/18-20:58:06-From ErrorBasedIntegrator (CBL)],None,21,2,1,17,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
158,734927,x100001067,colt_mccoy,athleteplaysforteam,longhorns,0.75,"[MBL-Iter:22-2010/01/19-07:43:16-From ErrorBasedIntegrator (SEAL,CBL)]",None,22,2,1,9,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
159,734928,x100001068,joe_flacco,athleteplaysforteam,ravens,0.9375,[MBL-Iter:22-2010/01/19-07:43:16-From ErrorBasedIntegrator (CBL)],None,22,2,1,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
160,734929,x100001069,andre_miller,athleteplaysforteam,sixers,0.96875,[MBL-Iter:22-2010/01/19-07:43:16-From ErrorBasedIntegrator (CBL)],None,22,2,1,11,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
161,734930,x100001070,carlos_quentin,athleteplaysforteam,white_sox,0.9375,"[MBL-Iter:22-2010/01/19-07:43:16-From ErrorBasedIntegrator (SEAL,CBL)]",None,22,2,2,13,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
162,734931,x100001071,carlos_lee,athleteplaysforteam,astros,0.75,"[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (SEAL,CBL)]",None,23,2,1,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
163,734932,x100001072,mike_cameron,athleteplaysforteam,brewers,0.9375,[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (CBL)],None,23,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
164,734933,x100001073,dave_roberts,athleteplaysforteam,dodgers,0.9375,[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (CBL)],None,23,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
165,734934,x100001074,alonzo_mourning,athleteplaysforteam,hornets,0.75,"[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (SEAL,CBL)]",None,23,2,1,14,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
166,734935,x100001075,mike_jacobs,athleteplaysforteam,marlins,0.9375,[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (CBL)],None,23,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
167,734936,x100001076,xavier_nady,athleteplaysforteam,yankees,0.9375,[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (CBL)],None,23,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
168,734937,x100001077,ty_wigginton,athleteplaysforteam,astros,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,11,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
169,734938,x100001078,michael_bourn,athleteplaysforteam,astros,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
170,734939,x100001079,trent_edwards,athleteplaysforteam,bills,0.9375,[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (CBL)],None,24,2,1,12,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
171,734940,x100001080,kelly_johnson,athleteplaysforteam,braves,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
172,734941,x100001081,brian_mccann,athleteplaysforteam,braves,0.9375,[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL)],None,24,2,1,11,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
173,734942,x100001082,mark_teixeira,athleteplaysforteam,braves,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
174,734943,x100001083,mark_kotsay,athleteplaysforteam,braves,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
175,734944,x100001084,matt_diaz,athleteplaysforteam,braves,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,8,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
176,734945,x100001085,yunel_escobar,athleteplaysforteam,braves,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
177,734946,x100001086,jeff_francoeur,athleteplaysforteam,braves,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,13,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
178,734947,x100001087,prince_fielder,athleteplaysforteam,brewers,0.992188,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
179,734948,x100001088,corey_hart,athleteplaysforteam,brewers,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
180,734949,x100001089,ryan_braun,athleteplaysforteam,brewers,0.992188,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
181,734950,x100001090,j_j__hardy,athleteplaysforteam,brewers,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,4,1,7,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
182,734951,x100001091,joakim_noah,athleteplaysforteam,bulls,0.9375,[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (CBL)],None,24,2,1,10,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
183,734952,x100001092,chris_duncan,athleteplaysforteam,cardinals,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,11,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
184,734953,x100001093,ryan_ludwick,athleteplaysforteam,cardinals,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,11,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
185,734954,x100001094,kosuke_fukudome,athleteplaysforteam,cubs,0.984375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,14,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
186,734955,x100001095,mark_derosa,athleteplaysforteam,cubs,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
187,734956,x100001096,ryan_theriot,athleteplaysforteam,cubs,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,11,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
188,734957,x100001097,mark_reynolds,athleteplaysforteam,diamondbacks,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,12,1,None,None,None,None,None,None,None,None,None,None,None,None,1
189,734958,x100001098,stephen_drew,athleteplaysforteam,diamondbacks,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,11,12,1,None,None,None,None,None,None,None,None,None,None,None,None,1
190,734959,x100001099,conor_jackson,athleteplaysforteam,diamondbacks,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,12,1,None,None,None,None,None,None,None,None,None,None,None,None,1
191,734960,x100001100,eric_byrnes,athleteplaysforteam,diamondbacks,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,12,1,None,None,None,None,None,None,None,None,None,None,None,None,1
192,734961,x100001101,juan_pierre,athleteplaysforteam,dodgers,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
193,734962,x100001102,jeff_kent,athleteplaysforteam,dodgers,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,8,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
194,734963,x100001103,matt_ryan,athleteplaysforteam,falcons,0.9375,[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (CBL)],None,24,2,1,8,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
195,734964,x100001104,ray_durham,athleteplaysforteam,giants,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
196,734965,x100001105,randy_winn,athleteplaysforteam,giants,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
197,734966,x100001106,jhonny_peralta,athleteplaysforteam,indians,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
198,734967,x100001107,jeremy_hermida,athleteplaysforteam,marlins,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
199,734968,x100001108,cody_ross,athleteplaysforteam,marlins,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,8,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
200,734969,x100001109,hanley_ramirez,athleteplaysforteam,marlins,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
201,734970,x100001110,brian_roberts,athleteplaysforteam,orioles,0.9375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
202,734971,x100001111,adrian_gonzalez,athleteplaysforteam,padres,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,14,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
203,734972,x100001112,jim_edmonds,athleteplaysforteam,padres,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
204,734973,x100001113,brian_giles,athleteplaysforteam,padres,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
205,734974,x100001114,josh_bard,athleteplaysforteam,padres,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,8,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
206,734975,x100001115,ryan_howard,athleteplaysforteam,phillies,0.984375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
207,734976,x100001116,pat_burrell,athleteplaysforteam,phillies,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
208,734977,x100001117,jimmy_rollins,athleteplaysforteam,phillies,0.984375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
209,734978,x100001118,chase_utley,athleteplaysforteam,phillies,0.96875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
210,734979,x100001119,freddy_sanchez,athleteplaysforteam,pirates,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
211,734980,x100001120,jack_wilson,athleteplaysforteam,pirates,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
212,734981,x100001121,michael_young,athleteplaysforteam,rangers,0.992188,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,12,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
213,734982,x100001122,ian_kinsler,athleteplaysforteam,rangers,0.875,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
214,734983,x100001123,jonathan_papelbon,athleteplaysforteam,red_sox,0.75,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,2,16,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
215,734984,x100001124,jason_varitek,athleteplaysforteam,red_sox,0.984375,"[MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,2,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
216,734985,x100001125,jason_bay,athleteplaysforteam,red_sox,0.96875,"[MBL-Iter:23-2010/01/19-18:33:14-From ErrorBasedIntegrator (CBL), MBL-Iter:24-2010/01/20-06:24:12-From ErrorBasedIntegrator (SEAL,CBL)]",None,24,2,2,8,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
